the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2426,11080,2021-08-12 15:00:02
NA,2,NA,19125,2315,12930,2021-08-12 15:00:02
NA,3,NA,19144,3552,15812,2021-08-12 15:00:02
NA,4,NA,19152,3589,16085,2021-08-12 15:00:02
NA,5,NA,19153,936,4621,2021-08-12 15:00:02
NA,6,NA,19133,2365,8825,2021-08-12 15:00:02
NA,7,NA,19126,1300,6094,2021-08-12 15:00:02
NA,8,NA,19119,2378,12756,2021-08-12 15:00:02
NA,9,NA,19120,6213,24453,2021-08-12 15:00:02
NA,10,NA,19128,2983,15744,2021-08-12 15:00:02
NA,11,NA,19104,4495,24388,2021-08-12 15:00:02
NA,12,NA,19127,438,2699,2021-08-12 15:00:02
NA,13,NA,19149,7287,23985,2021-08-12 15:00:02
NA,14,NA,19143,4625,24750,2021-08-12 15:00:02
NA,15,NA,19146,3302,22208,2021-08-12 15:00:02
NA,16,NA,19135,2673,11884,2021-08-12 15:00:02
NA,17,NA,19151,2076,9904,2021-08-12 15:00:02
NA,18,NA,19154,2350,13565,2021-08-12 15:00:02
NA,19,NA,19132,2668,11237,2021-08-12 15:00:02
NA,20,NA,19111,5815,26637,2021-08-12 15:00:02
NA,21,NA,19114,2343,13584,2021-08-12 15:00:02
NA,22,NA,19147,3874,22689,2021-08-12 15:00:02
NA,23,NA,19139,3076,14705,2021-08-12 15:00:02
NA,24,NA,19124,5633,23768,2021-08-12 15:00:02
NA,25,NA,19142,2330,9255,2021-08-12 15:00:02
NA,26,NA,19118,727,4503,2021-08-12 15:00:02
NA,27,NA,19122,1893,9210,2021-08-12 15:00:02
NA,28,NA,19123,2228,9062,2021-08-12 15:00:02
NA,29,NA,19130,2905,14998,2021-08-12 15:00:02
NA,30,NA,19116,2262,12518,2021-08-12 15:00:02
NA,31,NA,19129,1182,5080,2021-08-12 15:00:02
NA,32,NA,19140,4509,18550,2021-08-12 15:00:02
NA,33,NA,19134,4757,20606,2021-08-12 15:00:02
NA,34,NA,19145,4413,22822,2021-08-12 15:00:02
NA,35,NA,19121,2863,13231,2021-08-12 15:00:02
NA,36,NA,19107,1912,9532,2021-08-12 15:00:02
NA,37,NA,19150,1798,9645,2021-08-12 15:00:02
NA,38,NA,19131,2911,14585,2021-08-12 15:00:02
NA,39,NA,19102,730,3503,2021-08-12 15:00:02
NA,40,NA,19148,5778,27165,2021-08-12 15:00:02
NA,41,NA,19115,2722,15557,2021-08-12 15:00:02
NA,42,NA,19136,3034,14073,2021-08-12 15:00:02
NA,43,NA,19103,2574,15260,2021-08-12 15:00:02
NA,44,NA,19106,1584,7017,2021-08-12 15:00:02
NA,45,NA,19141,2304,10018,2021-08-12 15:00:02
NA,46,NA,19137,774,3038,2021-08-12 15:00:02
