the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2244,10564,2021-07-22 17:20:03
NA,2,NA,19125,2233,12604,2021-07-22 17:20:03
NA,3,NA,19144,3324,15117,2021-07-22 17:20:03
NA,4,NA,19152,3443,15333,2021-07-22 17:20:03
NA,5,NA,19153,853,4440,2021-07-22 17:20:03
NA,6,NA,19133,2208,8289,2021-07-22 17:20:03
NA,7,NA,19126,1218,5875,2021-07-22 17:20:03
NA,8,NA,19119,2297,12420,2021-07-22 17:20:03
NA,9,NA,19120,5687,23122,2021-07-22 17:20:03
NA,10,NA,19128,3172,15105,2021-07-22 17:20:03
NA,11,NA,19104,4381,23828,2021-07-22 17:20:03
NA,12,NA,19127,483,2603,2021-07-22 17:20:03
NA,13,NA,19149,6743,22363,2021-07-22 17:20:03
NA,14,NA,19143,4277,23825,2021-07-22 17:20:03
NA,15,NA,19146,3203,21224,2021-07-22 17:20:03
NA,16,NA,19135,2348,10977,2021-07-22 17:20:03
NA,17,NA,19151,1935,9486,2021-07-22 17:20:03
NA,18,NA,19154,2136,13193,2021-07-22 17:20:03
NA,19,NA,19132,2437,10628,2021-07-22 17:20:03
NA,20,NA,19111,5291,25392,2021-07-22 17:20:03
NA,21,NA,19114,2152,13142,2021-07-22 17:20:03
NA,22,NA,19147,3741,22203,2021-07-22 17:20:03
NA,23,NA,19139,2787,14120,2021-07-22 17:20:03
NA,24,NA,19124,5157,22243,2021-07-22 17:20:03
NA,25,NA,19142,2156,8671,2021-07-22 17:20:03
NA,26,NA,19118,750,4409,2021-07-22 17:20:03
NA,27,NA,19122,1831,8917,2021-07-22 17:20:03
NA,28,NA,19123,2216,8804,2021-07-22 17:20:03
NA,29,NA,19130,3272,14282,2021-07-22 17:20:03
NA,30,NA,19116,2069,11804,2021-07-22 17:20:03
NA,31,NA,19129,1195,4922,2021-07-22 17:20:03
NA,32,NA,19140,4109,17384,2021-07-22 17:20:03
NA,33,NA,19134,4305,19347,2021-07-22 17:20:03
NA,34,NA,19145,4096,21752,2021-07-22 17:20:03
NA,35,NA,19121,2659,12728,2021-07-22 17:20:03
NA,36,NA,19107,1916,9345,2021-07-22 17:20:03
NA,37,NA,19150,1667,9314,2021-07-22 17:20:03
NA,38,NA,19131,2724,14102,2021-07-22 17:20:03
NA,39,NA,19102,727,3446,2021-07-22 17:20:03
NA,40,NA,19148,5443,26100,2021-07-22 17:20:03
NA,41,NA,19115,2486,14895,2021-07-22 17:20:03
NA,42,NA,19136,2742,13320,2021-07-22 17:20:03
NA,43,NA,19103,2507,15054,2021-07-22 17:20:03
NA,44,NA,19106,1588,6898,2021-07-22 17:20:03
NA,45,NA,19141,2092,9586,2021-07-22 17:20:03
NA,46,NA,19137,662,2952,2021-07-22 17:20:03
