the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,2620,12302,2021-10-06 15:00:01
NA,2,NA,19125,2348,13739,2021-10-06 15:00:01
NA,3,NA,19144,3713,17387,2021-10-06 15:00:01
NA,4,NA,19152,3596,17593,2021-10-06 15:00:01
NA,5,NA,19153,946,5103,2021-10-06 15:00:01
NA,6,NA,19133,2575,10166,2021-10-06 15:00:01
NA,7,NA,19126,1353,6631,2021-10-06 15:00:01
NA,8,NA,19119,2431,13456,2021-10-06 15:00:01
NA,9,NA,19120,6443,27954,2021-10-06 15:00:01
NA,10,NA,19128,3168,16766,2021-10-06 15:00:01
NA,11,NA,19104,4994,25850,2021-10-06 15:00:01
NA,12,NA,19127,451,2808,2021-10-06 15:00:01
NA,13,NA,19149,7172,27440,2021-10-06 15:00:01
NA,14,NA,19143,5001,27021,2021-10-06 15:00:01
NA,15,NA,19146,3620,24200,2021-10-06 15:00:01
NA,16,NA,19135,2664,13558,2021-10-06 15:00:01
NA,17,NA,19151,2150,11003,2021-10-06 15:00:01
NA,18,NA,19154,2337,14727,2021-10-06 15:00:01
NA,19,NA,19132,3030,12854,2021-10-06 15:00:01
NA,20,NA,19111,5651,29738,2021-10-06 15:00:01
NA,21,NA,19114,2350,14817,2021-10-06 15:00:01
NA,22,NA,19147,4061,23947,2021-10-06 15:00:01
NA,23,NA,19139,3485,16424,2021-10-06 15:00:01
NA,24,NA,19124,5865,27365,2021-10-06 15:00:01
NA,25,NA,19142,2472,10573,2021-10-06 15:00:01
NA,26,NA,19118,750,4645,2021-10-06 15:00:01
NA,27,NA,19122,2080,10527,2021-10-06 15:00:01
NA,28,NA,19123,2331,9752,2021-10-06 15:00:01
NA,29,NA,19130,3680,15831,2021-10-06 15:00:01
NA,30,NA,19116,2302,13715,2021-10-06 15:00:01
NA,31,NA,19129,1186,5339,2021-10-06 15:00:01
NA,32,NA,19140,4751,21051,2021-10-06 15:00:01
NA,33,NA,19134,5214,23337,2021-10-06 15:00:01
NA,34,NA,19145,4417,25079,2021-10-06 15:00:01
NA,35,NA,19121,3257,15523,2021-10-06 15:00:01
NA,36,NA,19107,2016,9908,2021-10-06 15:00:01
NA,37,NA,19150,1768,10513,2021-10-06 15:00:01
NA,38,NA,19131,3129,15936,2021-10-06 15:00:01
NA,39,NA,19102,834,3627,2021-10-06 15:00:01
NA,40,NA,19148,5615,29819,2021-10-06 15:00:01
NA,41,NA,19115,2648,16820,2021-10-06 15:00:01
NA,42,NA,19136,2961,15757,2021-10-06 15:00:01
NA,43,NA,19103,3081,15760,2021-10-06 15:00:01
NA,44,NA,19106,1794,7275,2021-10-06 15:00:01
NA,45,NA,19141,2486,11323,2021-10-06 15:00:01
NA,46,NA,19137,808,3423,2021-10-06 15:00:01
