the_geom,cartodb_id,the_geom_webmercator,zip_code,partially_vaccinated,fully_vaccinated,etl_timestamp
NA,1,NA,19138,3620,17410,2022-02-14 16:00:01
NA,2,NA,19125,5050,16373,2022-02-14 16:00:01
NA,3,NA,19144,5683,23460,2022-02-14 16:00:01
NA,4,NA,19152,5258,22419,2022-02-14 16:00:01
NA,5,NA,19153,1386,7229,2022-02-14 16:00:01
NA,6,NA,19133,3531,13370,2022-02-14 16:00:01
NA,7,NA,19126,2022,9058,2022-02-14 16:00:01
NA,8,NA,19119,4520,18351,2022-02-14 16:00:01
NA,9,NA,19120,9089,38063,2022-02-14 16:00:01
NA,10,NA,19128,5814,24109,2022-02-14 16:00:01
NA,11,NA,19104,10889,31360,2022-02-14 16:00:01
NA,12,NA,19127,1154,3885,2022-02-14 16:00:01
NA,13,NA,19149,10420,35423,2022-02-14 16:00:01
NA,14,NA,19143,8364,36520,2022-02-14 16:00:01
NA,15,NA,19146,8078,29744,2022-02-14 16:00:01
NA,16,NA,19135,3700,17751,2022-02-14 16:00:01
NA,17,NA,19151,3447,17004,2022-02-14 16:00:01
NA,18,NA,19154,3709,20333,2022-02-14 16:00:01
NA,19,NA,19132,4249,17651,2022-02-14 16:00:01
NA,20,NA,19111,8257,39193,2022-02-14 16:00:01
NA,21,NA,19114,3825,18917,2022-02-14 16:00:01
NA,22,NA,19147,8853,29411,2022-02-14 16:00:01
NA,23,NA,19139,5197,22877,2022-02-14 16:00:01
NA,24,NA,19124,8371,36126,2022-02-14 16:00:01
NA,25,NA,19142,3550,15455,2022-02-14 16:00:01
NA,26,NA,19118,1826,6806,2022-02-14 16:00:01
NA,27,NA,19122,3313,12656,2022-02-14 16:00:01
NA,28,NA,19123,4079,11713,2022-02-14 16:00:01
NA,29,NA,19130,6939,19564,2022-02-14 16:00:01
NA,30,NA,19116,3910,18859,2022-02-14 16:00:01
NA,31,NA,19129,1864,7168,2022-02-14 16:00:01
NA,32,NA,19140,6921,28020,2022-02-14 16:00:01
NA,33,NA,19134,7646,29988,2022-02-14 16:00:01
NA,34,NA,19145,7069,30598,2022-02-14 16:00:01
NA,35,NA,19121,4683,19740,2022-02-14 16:00:01
NA,36,NA,19107,4089,11473,2022-02-14 16:00:01
NA,37,NA,19150,2713,14402,2022-02-14 16:00:01
NA,38,NA,19131,4941,22697,2022-02-14 16:00:01
NA,39,NA,19102,1748,4229,2022-02-14 16:00:01
NA,40,NA,19148,9096,36373,2022-02-14 16:00:01
NA,41,NA,19115,4104,21915,2022-02-14 16:00:01
NA,42,NA,19136,4306,20305,2022-02-14 16:00:01
NA,43,NA,19103,6872,18273,2022-02-14 16:00:01
NA,44,NA,19106,3008,8808,2022-02-14 16:00:01
NA,45,NA,19141,3417,15680,2022-02-14 16:00:01
NA,46,NA,19137,971,4366,2022-02-14 16:00:01
